"GroupId","Length","Hash","Path","LastWriteTimeUtc"
"_","2533431","D355D730468517567EF209161966D091A4C83B27239DA53BDBB842BF463DC330","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110203_Android.jpg","29/01/2024 03:29:19"
"_","2533431","D355D730468517567EF209161966D091A4C83B27239DA53BDBB842BF463DC330","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110203.jpg","29/01/2024 03:33:37"
"_","2533431","D355D730468517567EF209161966D091A4C83B27239DA53BDBB842BF463DC330","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110203_Android.jpg","29/01/2024 03:36:44"
"_","2533431","D355D730468517567EF209161966D091A4C83B27239DA53BDBB842BF463DC330","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110203.jpg","29/01/2024 03:46:09"
"_","2242423","E7ED403940903128EA65EEB07A274F45AFA8D8860BA16B125723A5266E1C3598","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110205_Android.jpg","29/01/2024 03:29:19"
"_","2242423","E7ED403940903128EA65EEB07A274F45AFA8D8860BA16B125723A5266E1C3598","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110205.jpg","29/01/2024 03:33:37"
"_","2242423","E7ED403940903128EA65EEB07A274F45AFA8D8860BA16B125723A5266E1C3598","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110205_Android.jpg","29/01/2024 03:36:44"
"_","2242423","E7ED403940903128EA65EEB07A274F45AFA8D8860BA16B125723A5266E1C3598","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110205.jpg","29/01/2024 03:46:09"
"_","1629943","02F705FC6838820698561CEABFE5E4585FA92DE67B549BC6CCB8BB1DA933D084","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110212_Android.jpg","29/01/2024 03:29:19"
"_","1629943","02F705FC6838820698561CEABFE5E4585FA92DE67B549BC6CCB8BB1DA933D084","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110212.jpg","29/01/2024 03:33:37"
"_","1629943","02F705FC6838820698561CEABFE5E4585FA92DE67B549BC6CCB8BB1DA933D084","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110212_Android.jpg","29/01/2024 03:36:44"
"_","1629943","02F705FC6838820698561CEABFE5E4585FA92DE67B549BC6CCB8BB1DA933D084","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110212.jpg","29/01/2024 03:46:09"
"_","1678711","DB61142EFC0472AF013E19C9F460E1573D8806A29E5F266B33B38BF56A3DF331","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110213_Android.jpg","29/01/2024 03:29:19"
"_","1678711","DB61142EFC0472AF013E19C9F460E1573D8806A29E5F266B33B38BF56A3DF331","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110213.jpg","29/01/2024 03:33:37"
"_","1678711","DB61142EFC0472AF013E19C9F460E1573D8806A29E5F266B33B38BF56A3DF331","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110213_Android.jpg","29/01/2024 03:36:44"
"_","1678711","DB61142EFC0472AF013E19C9F460E1573D8806A29E5F266B33B38BF56A3DF331","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110213.jpg","29/01/2024 03:46:09"
"_","1865655","98C8DDA5DF691F54A41297DE288CF6F9850DA64D82C465853F8B429EC2DD3474","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110214_Android.jpg","29/01/2024 03:29:19"
"_","1865655","98C8DDA5DF691F54A41297DE288CF6F9850DA64D82C465853F8B429EC2DD3474","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110214.jpg","29/01/2024 03:33:38"
"_","1865655","98C8DDA5DF691F54A41297DE288CF6F9850DA64D82C465853F8B429EC2DD3474","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110214_Android.jpg","29/01/2024 03:36:45"
"_","1865655","98C8DDA5DF691F54A41297DE288CF6F9850DA64D82C465853F8B429EC2DD3474","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110214.jpg","29/01/2024 03:46:09"
"_","2116471","63942D46CE4AE9961A1377772F3193CDE3C49A6AB5894314F47E821B0E6E5994","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110216_Android.jpg","29/01/2024 03:29:19"
"_","2116471","63942D46CE4AE9961A1377772F3193CDE3C49A6AB5894314F47E821B0E6E5994","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110216.jpg","29/01/2024 03:33:38"
"_","2116471","63942D46CE4AE9961A1377772F3193CDE3C49A6AB5894314F47E821B0E6E5994","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110216_Android.jpg","29/01/2024 03:36:45"
"_","2116471","63942D46CE4AE9961A1377772F3193CDE3C49A6AB5894314F47E821B0E6E5994","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110216.jpg","29/01/2024 03:46:09"
"_","1837623","B41B886F960EA896F412D5C319649D021A1A7C4AE3B5C2B4C220C584E47D1596","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110218_Android.jpg","29/01/2024 03:29:19"
"_","1837623","B41B886F960EA896F412D5C319649D021A1A7C4AE3B5C2B4C220C584E47D1596","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110218.jpg","29/01/2024 03:33:38"
"_","1837623","B41B886F960EA896F412D5C319649D021A1A7C4AE3B5C2B4C220C584E47D1596","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110218_Android.jpg","29/01/2024 03:36:45"
"_","1837623","B41B886F960EA896F412D5C319649D021A1A7C4AE3B5C2B4C220C584E47D1596","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110218.jpg","29/01/2024 03:46:09"
"_","1900151","0C682A95DCF6DF22068DBC4005ECA4E12512B2DC4C3BEBFD0A0CB284FF1D8CE2","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110220_Android.jpg","29/01/2024 03:29:19"
"_","1900151","0C682A95DCF6DF22068DBC4005ECA4E12512B2DC4C3BEBFD0A0CB284FF1D8CE2","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110220.jpg","29/01/2024 03:33:38"
"_","1900151","0C682A95DCF6DF22068DBC4005ECA4E12512B2DC4C3BEBFD0A0CB284FF1D8CE2","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110220_Android.jpg","29/01/2024 03:36:45"
"_","1900151","0C682A95DCF6DF22068DBC4005ECA4E12512B2DC4C3BEBFD0A0CB284FF1D8CE2","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110220.jpg","29/01/2024 03:46:09"
"_","1858359","7104360A4E3BE87735863D5E0E68A8C078C54BE3A431CEF149228824AAD2DC41","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110222_Android.jpg","29/01/2024 03:29:19"
"_","1858359","7104360A4E3BE87735863D5E0E68A8C078C54BE3A431CEF149228824AAD2DC41","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110222.jpg","29/01/2024 03:33:38"
"_","1858359","7104360A4E3BE87735863D5E0E68A8C078C54BE3A431CEF149228824AAD2DC41","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110222.jpg","29/01/2024 03:46:10"
"_","1506423","1FD7243877A7B45F430CFB7358473A201798D86F663F87E3365925102E03E58A","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110225_Android.jpg","29/01/2024 03:29:19"
"_","1506423","1FD7243877A7B45F430CFB7358473A201798D86F663F87E3365925102E03E58A","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110225.jpg","29/01/2024 03:33:38"
"_","1506423","1FD7243877A7B45F430CFB7358473A201798D86F663F87E3365925102E03E58A","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110225_Android.jpg","29/01/2024 03:36:45"
"_","1506423","1FD7243877A7B45F430CFB7358473A201798D86F663F87E3365925102E03E58A","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110225.jpg","29/01/2024 03:46:10"
"_","1702519","2AAAF85E685D8C9A77B1FEE0B787EFD921FD897FF00037D3EEBA66236250F3B1","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110226_Android.jpg","29/01/2024 03:29:20"
"_","1702519","2AAAF85E685D8C9A77B1FEE0B787EFD921FD897FF00037D3EEBA66236250F3B1","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110226.jpg","29/01/2024 03:33:38"
"_","1702519","2AAAF85E685D8C9A77B1FEE0B787EFD921FD897FF00037D3EEBA66236250F3B1","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110226_Android.jpg","29/01/2024 03:36:45"
"_","1702519","2AAAF85E685D8C9A77B1FEE0B787EFD921FD897FF00037D3EEBA66236250F3B1","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110226.jpg","29/01/2024 03:46:10"
"_","2622583","2D90934B162CE29A2FCBDAD0D62EF881AEF06928D29EDDE6B2F01BD2AFB0AECA","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110228_Android.jpg","29/01/2024 03:29:20"
"_","2622583","2D90934B162CE29A2FCBDAD0D62EF881AEF06928D29EDDE6B2F01BD2AFB0AECA","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110228.jpg","29/01/2024 03:33:38"
"_","2622583","2D90934B162CE29A2FCBDAD0D62EF881AEF06928D29EDDE6B2F01BD2AFB0AECA","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110228_Android.jpg","29/01/2024 03:36:45"
"_","2622583","2D90934B162CE29A2FCBDAD0D62EF881AEF06928D29EDDE6B2F01BD2AFB0AECA","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110228.jpg","29/01/2024 03:46:10"
"_","2590647","52179357C84BA577CEA8FF2D1C7AD9980650D9036E00934AE9D24F8A30DF52A1","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110230_Android.jpg","29/01/2024 03:29:20"
"_","2590647","52179357C84BA577CEA8FF2D1C7AD9980650D9036E00934AE9D24F8A30DF52A1","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110230.jpg","29/01/2024 03:33:38"
"_","2590647","52179357C84BA577CEA8FF2D1C7AD9980650D9036E00934AE9D24F8A30DF52A1","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110230_Android.jpg","29/01/2024 03:36:45"
"_","2590647","52179357C84BA577CEA8FF2D1C7AD9980650D9036E00934AE9D24F8A30DF52A1","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110230.jpg","29/01/2024 03:46:10"
"_","2559927","A8F5F16957BE9D4B6282C4A63BCF2A56E7C130D6C6FCCEDCBBCB9C1E12562461","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110232_Android.jpg","29/01/2024 03:29:20"
"_","2559927","A8F5F16957BE9D4B6282C4A63BCF2A56E7C130D6C6FCCEDCBBCB9C1E12562461","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110232.jpg","29/01/2024 03:33:38"
"_","2559927","A8F5F16957BE9D4B6282C4A63BCF2A56E7C130D6C6FCCEDCBBCB9C1E12562461","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110232_Android.jpg","29/01/2024 03:36:45"
"_","2559927","A8F5F16957BE9D4B6282C4A63BCF2A56E7C130D6C6FCCEDCBBCB9C1E12562461","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110232.jpg","29/01/2024 03:46:10"
"_","2069303","EAC8A746D540B236933CCEF72C24A6443B9EA68346B1B19E50C51630AFAB0238","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110235_Android.jpg","29/01/2024 03:29:20"
"_","2069303","EAC8A746D540B236933CCEF72C24A6443B9EA68346B1B19E50C51630AFAB0238","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110235.jpg","29/01/2024 03:33:38"
"_","2069303","EAC8A746D540B236933CCEF72C24A6443B9EA68346B1B19E50C51630AFAB0238","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110235_Android.jpg","29/01/2024 03:36:45"
"_","2069303","EAC8A746D540B236933CCEF72C24A6443B9EA68346B1B19E50C51630AFAB0238","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110235.jpg","29/01/2024 03:46:10"
"_","2591031","844A5D36F30CC2F9D0C700F961FA9DC71CCEA996D53C44A29DC0C9B32FD4859F","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110237_Android.jpg","29/01/2024 03:29:21"
"_","2591031","844A5D36F30CC2F9D0C700F961FA9DC71CCEA996D53C44A29DC0C9B32FD4859F","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110237.jpg","29/01/2024 03:33:38"
"_","2591031","844A5D36F30CC2F9D0C700F961FA9DC71CCEA996D53C44A29DC0C9B32FD4859F","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110237_Android.jpg","29/01/2024 03:36:45"
"_","2591031","844A5D36F30CC2F9D0C700F961FA9DC71CCEA996D53C44A29DC0C9B32FD4859F","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110237.jpg","29/01/2024 03:46:11"
"_","2484407","879598B21558F69636106D4CA0F227D8A660D8F00DB3F367DA1306EF325D90DD","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110239_Android.jpg","29/01/2024 03:29:21"
"_","2484407","879598B21558F69636106D4CA0F227D8A660D8F00DB3F367DA1306EF325D90DD","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110239.jpg","29/01/2024 03:33:38"
"_","2484407","879598B21558F69636106D4CA0F227D8A660D8F00DB3F367DA1306EF325D90DD","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110239_Android.jpg","29/01/2024 03:36:45"
"_","2484407","879598B21558F69636106D4CA0F227D8A660D8F00DB3F367DA1306EF325D90DD","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110239.jpg","29/01/2024 03:46:11"
"_","2757431","8CF3EFDA6D00B58AD26453ED06D1351FB7A7E45D67B3C65F7B08B25DA2CBC5D5","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110242_Android.jpg","29/01/2024 03:29:21"
"_","2757431","8CF3EFDA6D00B58AD26453ED06D1351FB7A7E45D67B3C65F7B08B25DA2CBC5D5","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110242.jpg","29/01/2024 03:33:39"
"_","2757431","8CF3EFDA6D00B58AD26453ED06D1351FB7A7E45D67B3C65F7B08B25DA2CBC5D5","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110242_Android.jpg","29/01/2024 03:36:45"
"_","2757431","8CF3EFDA6D00B58AD26453ED06D1351FB7A7E45D67B3C65F7B08B25DA2CBC5D5","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110242.jpg","29/01/2024 03:46:11"
"_","2026551","97F4A767F9AF3D08EE71EB2361CC4EC39408637784B705EE68D6FBF627B3FDB9","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110244_Android.jpg","29/01/2024 03:29:21"
"_","2026551","97F4A767F9AF3D08EE71EB2361CC4EC39408637784B705EE68D6FBF627B3FDB9","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110244.jpg","29/01/2024 03:33:39"
"_","2026551","97F4A767F9AF3D08EE71EB2361CC4EC39408637784B705EE68D6FBF627B3FDB9","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110244_Android.jpg","29/01/2024 03:36:45"
"_","2026551","97F4A767F9AF3D08EE71EB2361CC4EC39408637784B705EE68D6FBF627B3FDB9","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110244.jpg","29/01/2024 03:46:12"
"_","2473527","8958C2B6CAC6BCA7EDEF6175FECE262AB3B50D563CA802F955FBA3B9468E7276","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110246_Android.jpg","29/01/2024 03:29:21"
"_","2473527","8958C2B6CAC6BCA7EDEF6175FECE262AB3B50D563CA802F955FBA3B9468E7276","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110246.jpg","29/01/2024 03:33:39"
"_","2473527","8958C2B6CAC6BCA7EDEF6175FECE262AB3B50D563CA802F955FBA3B9468E7276","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110246_Android.jpg","29/01/2024 03:36:46"
"_","2473527","8958C2B6CAC6BCA7EDEF6175FECE262AB3B50D563CA802F955FBA3B9468E7276","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110246.jpg","29/01/2024 03:46:12"
"_","2439415","FFF8E78818E5979D4DF271B91929554CB57182DE8AFF5DE8B67F349034BAB377","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110250_Android.jpg","29/01/2024 03:29:22"
"_","2439415","FFF8E78818E5979D4DF271B91929554CB57182DE8AFF5DE8B67F349034BAB377","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110250.jpg","29/01/2024 03:33:39"
"_","2439415","FFF8E78818E5979D4DF271B91929554CB57182DE8AFF5DE8B67F349034BAB377","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110250_Android.jpg","29/01/2024 03:36:46"
"_","2439415","FFF8E78818E5979D4DF271B91929554CB57182DE8AFF5DE8B67F349034BAB377","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110250.jpg","29/01/2024 03:46:12"
"_","2417975","E02801DEAEE43A9FD76CC5276BED6FEDBC1309500D299D6860CCD93641AFA8D1","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110251_Android.jpg","29/01/2024 03:29:22"
"_","2417975","E02801DEAEE43A9FD76CC5276BED6FEDBC1309500D299D6860CCD93641AFA8D1","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110251.jpg","29/01/2024 03:33:39"
"_","2417975","E02801DEAEE43A9FD76CC5276BED6FEDBC1309500D299D6860CCD93641AFA8D1","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110251_Android.jpg","29/01/2024 03:36:46"
"_","2417975","E02801DEAEE43A9FD76CC5276BED6FEDBC1309500D299D6860CCD93641AFA8D1","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110251.jpg","29/01/2024 03:46:12"
"_","2173111","8318E82948F82E4A64F73784ED791F032CC71AAB5742FA5A732AD583E32C1D08","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110253_Android.jpg","29/01/2024 03:29:22"
"_","2173111","8318E82948F82E4A64F73784ED791F032CC71AAB5742FA5A732AD583E32C1D08","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110253.jpg","29/01/2024 03:33:39"
"_","2173111","8318E82948F82E4A64F73784ED791F032CC71AAB5742FA5A732AD583E32C1D08","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110253_Android.jpg","29/01/2024 03:36:46"
"_","2173111","8318E82948F82E4A64F73784ED791F032CC71AAB5742FA5A732AD583E32C1D08","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110253.jpg","29/01/2024 03:46:12"
"_","2319607","5FBD6336EF1210469F36DCFDAFD905E57245FA18BF147BC563CDDD5EEE1ADA67","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110258_Android.jpg","29/01/2024 03:29:22"
"_","2319607","5FBD6336EF1210469F36DCFDAFD905E57245FA18BF147BC563CDDD5EEE1ADA67","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110258.jpg","29/01/2024 03:33:39"
"_","2319607","5FBD6336EF1210469F36DCFDAFD905E57245FA18BF147BC563CDDD5EEE1ADA67","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110258_Android.jpg","29/01/2024 03:36:46"
"_","2319607","5FBD6336EF1210469F36DCFDAFD905E57245FA18BF147BC563CDDD5EEE1ADA67","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110258.jpg","29/01/2024 03:46:12"
"_","2154423","F81E80C58661BD1BE6A15DB5958CA64C0F6DEBED6D32273110303B391149F1AA","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110300_Android.jpg","29/01/2024 03:29:22"
"_","2154423","F81E80C58661BD1BE6A15DB5958CA64C0F6DEBED6D32273110303B391149F1AA","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110300.jpg","29/01/2024 03:33:39"
"_","2154423","F81E80C58661BD1BE6A15DB5958CA64C0F6DEBED6D32273110303B391149F1AA","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110300_Android.jpg","29/01/2024 03:36:46"
"_","2154423","F81E80C58661BD1BE6A15DB5958CA64C0F6DEBED6D32273110303B391149F1AA","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110300.jpg","29/01/2024 03:46:12"
"_","2793271","A2468E501E35B79AFBDE85F2F5293A94585E2CFFDB59921FC5680459238EB301","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110305_Android.jpg","29/01/2024 03:29:22"
"_","2793271","A2468E501E35B79AFBDE85F2F5293A94585E2CFFDB59921FC5680459238EB301","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110305.jpg","29/01/2024 03:33:39"
"_","2793271","A2468E501E35B79AFBDE85F2F5293A94585E2CFFDB59921FC5680459238EB301","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110305_Android.jpg","29/01/2024 03:36:46"
"_","2793271","A2468E501E35B79AFBDE85F2F5293A94585E2CFFDB59921FC5680459238EB301","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110305.jpg","29/01/2024 03:46:12"
"_","2696887","55F43D73073B981CAFC0C301A0E321A3E763E83C2F5B2F253010F4B7BC3F9D35","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110307_Android.jpg","29/01/2024 03:29:22"
"_","2696887","55F43D73073B981CAFC0C301A0E321A3E763E83C2F5B2F253010F4B7BC3F9D35","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110307.jpg","29/01/2024 03:33:39"
"_","2696887","55F43D73073B981CAFC0C301A0E321A3E763E83C2F5B2F253010F4B7BC3F9D35","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110307_Android.jpg","29/01/2024 03:36:47"
"_","2696887","55F43D73073B981CAFC0C301A0E321A3E763E83C2F5B2F253010F4B7BC3F9D35","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110307.jpg","29/01/2024 03:46:12"
"_","2442743","B9940E79A9A40FED0A532D17CB55562D54019E38A650385358471F577010EDBE","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110311_Android.jpg","29/01/2024 03:29:22"
"_","2442743","B9940E79A9A40FED0A532D17CB55562D54019E38A650385358471F577010EDBE","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110311.jpg","29/01/2024 03:33:39"
"_","2442743","B9940E79A9A40FED0A532D17CB55562D54019E38A650385358471F577010EDBE","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110311_Android.jpg","29/01/2024 03:36:47"
"_","2442743","B9940E79A9A40FED0A532D17CB55562D54019E38A650385358471F577010EDBE","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110311.jpg","29/01/2024 03:46:13"
"_","2365687","3EF35F135EF65CCB211D5FEC2BE4841E4657973F5049632C51001DA6427608CD","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110317_Android.jpg","29/01/2024 03:29:22"
"_","2365687","3EF35F135EF65CCB211D5FEC2BE4841E4657973F5049632C51001DA6427608CD","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\IMG_20140425_110317.jpg","29/01/2024 03:33:39"
"_","2365687","3EF35F135EF65CCB211D5FEC2BE4841E4657973F5049632C51001DA6427608CD","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\20140425_110317_Android.jpg","29/01/2024 03:36:47"
"_","2365687","3EF35F135EF65CCB211D5FEC2BE4841E4657973F5049632C51001DA6427608CD","C:\Users\nival\iCloudDrive\JUNIOR\junior\FOTOSsss\Imagens da Câmera\IMG_20140425_110317.jpg","29/01/2024 03:46:13"
"_","2109879","B56B42BEC4AA50476B99A56C2D6B19E38514243ADB9C89DAF024E790D1FB9882","C:\Users\nival\iCloudDrive\JUNIOR\junior\fotos santa catarina\20140425_110319_Android.jpg","29/01/2024 03:29:22"
